Ax,Ay,Az,Gx,Gy,Gz,activity,,,
-0.479736,-0.890625,-0.096802,-1.831054,-58.83788,-62.37792,walking,,,
-0.419067,-0.960571,-0.069336,-10.742184,-61.27928,-24.841304,walking,,,
-0.412354,-0.973633,-0.036377,-12.69531,-51.81884,-24.41406,walking,,,
-0.392456,-0.973511,0.005981,-11.108396,-44.61669,-14.5874,walking,,,
-0.397705,-0.946289,0.021484,-9.58252,-35.09522,-10.43701,walking,,,
-0.401367,-0.927856,0.027344,-7.141112,-15.136716,-10.864256,walking,,,
-0.377441,-0.916992,0.044678,-8.60596,-9.21631,-5.493162,walking,,,
-0.36145,-0.884278,0.050781,-6.103514,-0.305176,-6.774902,walking,,,
-0.34436,-0.88147,0.06189,-1.831054,8.911134,-8.056642,walking,,,
-0.34082,-0.894654,0.076904,-2.197266,9.033204,-6.896972,walking,,,
-0.336182,-0.917969,0.092651,-1.464844,3.967285,1.281738,walking,,,
-0.341187,-0.94397,0.09375,-1.708984,3.906249,5.249022,walking,,,
-0.327393,-0.976685,0.10022,1.831054,5.371092,12.512204,walking,,,
-0.326904,-0.963257,0.095947,-3.234863,0.610352,13.732908,walking,,,
-0.355103,-0.963257,0.077148,4.516602,3.540038,10.009768,walking,,,
-0.337036,-0.972534,0.063965,10.43701,7.568358,17.02881,walking,,,
-0.349732,-1.005127,0.053955,14.22119,13.97705,14.46533,walking,,,
-0.306885,-1.021362,0.016479,-1.159668,-0.183105,25.93994,walking,,,
-0.368286,-0.987915,0.007568,2.502442,13.30566,20.019532,walking,,,
-0.356079,-1.061402,0.039063,4.821778,31.55517,12.390136,walking,,,
-0.294556,-0.920532,0.041626,2.01416,31.67724,28.32031,walking,,,
-0.296875,-0.846924,0.032471,11.901852,34.30176,21.24023,walking,,,
-0.34729,-0.858032,0.035034,24.841304,55.66406,12.634276,walking,,,
-0.34436,-0.921387,0.058472,23.25439,68.48146,11.108396,walking,,,
-0.293579,-1.071412,0.116577,2.319336,68.9087,22.64404,walking,,,
-0.266358,-1.065552,0.12085,-9.94873,57.80028,35.82764,walking,,,
-0.232666,-1.021851,0.106812,-18.493652,34.5459,56.0913,walking,,,
-0.223999,-0.968018,0.093506,-15.747068,20.3247,61.8286,walking,,,
-0.231079,-0.927979,0.076904,-8.911134,7.690428,60.791,walking,,,
-0.272461,-0.89917,0.043457,5.187988,-3.845214,38.33008,walking,,,
-0.288208,-0.88855,0.05127,7.080076,-1.220704,18.493652,walking,,,
-0.295288,-0.88086,0.106689,8.911134,-11.16943,-13.244628,walking,,,
-0.399536,-0.903442,0.1521,5.004884,-37.59766,-26.00097,walking,,,
-0.543213,-0.831421,0.135132,11.901852,-19.10401,-31.249992,walking,,,
-0.514526,-0.779907,0.101196,16.05225,-0.488281,-32.59278,walking,,,
-0.411987,-0.801758,0.059082,20.81298,-5.615234,-33.3252,walking,,,
-0.519287,-0.877686,0.033569,12.512204,-41.13768,-37.29248,walking,,,
-0.532349,-0.89502,0.043823,6.347656,-46.87499,-34.66798,walking,,,
-0.471802,-0.927979,0.089966,-4.699708,-42.66356,-18.43262,walking,,,
-0.44165,-0.945312,0.107666,-13.854978,-42.35839,-13.854978,walking,,,
-0.36853,-1.024048,0.150147,-21.423332,-55.35888,-4.516602,walking,,,
-0.382446,-0.915528,0.158814,-29.54101,-76.1719,7.629394,walking,,,
-0.387573,-0.946778,0.152832,-26.79443,-76.5381,10.009768,walking,,,
-0.399536,-0.972656,0.155396,-22.46093,-70.6177,12.023924,walking,,,
-0.39917,-0.985474,0.149292,-20.26367,-43.9453,9.399414,walking,,,
-0.384155,-0.990967,0.151855,-22.09472,-34.42384,7.080076,walking,,,
-0.336304,-0.924316,0.128784,-24.53613,-18.249516,2.380371,walking,,,
-0.314941,-0.901367,0.109863,-24.10888,-14.70947,2.441407,walking,,,
-0.304566,-0.91626,0.097656,-22.3999,-7.751464,-2.624511,walking,,,
-0.297608,-0.911499,0.090576,-19.40918,-5.859374,-5.981444,walking,,,
-0.324585,-0.944458,0.067749,-13.793944,-9.155274,-12.81738,walking,,,
-0.309082,-0.913574,0.04895,-11.596676,-4.333496,-16.113284,walking,,,
-0.228394,-0.938965,0.053345,-13.244628,-10.55908,-3.356933,walking,,,
-0.281738,-0.932862,0.009521,-11.230468,-14.648436,-26.06201,walking,,,
-0.307861,-1.002442,0.019653,-16.357424,-32.77588,-23.98681,walking,,,
-0.330322,-0.983887,0.024048,-15.380856,-40.89354,-28.50341,walking,,,
-0.352051,-0.947266,0.01123,-5.798338,-43.82324,-26.67236,walking,,,
-0.371948,-0.910034,-0.004883,-1.464844,-34.48487,-25.8789,walking,,,
-0.35022,-0.868652,-0.011353,6.774902,-6.04248,-16.90674,walking,,,
-0.32898,-0.878052,-0.004761,8.056642,-1.342773,-10.253904,walking,,,
-0.323364,-0.911499,0.025513,5.371092,-3.479003,-3.234863,walking,,,
-0.358032,-0.927368,0.056152,2.624511,5.126952,5.676268,walking,,,
-0.37146,-0.945068,0.058838,3.906249,18.55469,6.347656,walking,,,
-0.345093,-0.920776,0.04834,10.864256,38.6963,2.502442,walking,,,
-0.322022,-0.919312,0.049805,14.09912,45.41014,-2.075196,walking,,,
-0.304443,-0.914185,0.048218,15.19775,45.04394,-3.540038,walking,,,
-0.304688,-0.961304,0.062012,14.648436,40.03907,-5.432128,walking,,,
-0.298584,-0.971192,0.064453,11.779784,35.4004,-3.967285,walking,,,
-0.313599,-1.008179,0.056519,9.887696,22.21679,6.225584,walking,,,
-0.346069,-1.060303,0.07312,6.347656,23.6206,7.324218,walking,,,
-0.311524,-1.035034,0.07312,8.48389,37.53662,10.986324,walking,,,
-0.283447,-1.002686,0.06665,5.249022,36.25489,23.86474,walking,,,
-0.303467,-0.97998,0.068481,13.000484,41.07665,18.31055,walking,,,
-0.292969,-1.008057,0.085815,11.2915,41.93114,20.75195,walking,,,
-0.307251,-0.974121,0.059082,8.422854,45.77636,18.06641,walking,,,
-0.279053,-0.922608,0.037354,12.756344,40.6494,19.04297,walking,,,
-0.288086,-0.893799,0.046997,12.93945,39.55078,19.65332,walking,,,
-0.302246,-0.954346,0.087158,6.40869,38.20802,18.615724,walking,,,
-0.302612,-1.001954,0.116577,-2.807617,34.79004,15.136716,walking,,,
-0.301392,-0.994995,0.119995,-7.324218,31.372068,14.70947,walking,,,
-0.305908,-0.951294,0.097534,-7.995604,26.67236,13.18359,walking,,,
-0.313232,-0.956299,0.087158,-2.075196,30.63964,10.253904,walking,,,
-0.289673,-0.979492,0.101318,-0.671386,32.04346,3.967285,walking,,,
-0.276978,-0.954712,0.084229,-0.12207,25.02441,6.225584,walking,,,
-0.254395,-0.876953,0.050781,3.051757,7.202148,13.30566,walking,,,
-0.270142,-0.894776,0.047119,5.554198,-0.671386,14.34326,walking,,,
-0.270874,-0.90686,0.070923,-0.183105,-7.629394,7.324218,walking,,,
-0.269775,-0.891236,0.07251,-1.220704,-12.145992,1.403808,walking,,,
-0.283569,-0.901001,0.069092,-1.220704,-15.136716,-7.690428,walking,,,
-0.303589,-0.97522,0.092529,-5.004884,-19.65332,-27.03857,walking,,,
-0.288452,-0.953858,0.094604,-7.995604,-29.479976,-32.2876,walking,,,
-0.317383,-0.924561,0.05542,-2.380371,-45.04394,-26.48925,walking,,,
-0.349609,-1.043579,0.102661,-3.295898,-38.14698,-26.42822,walking,,,
-0.335327,-1.003662,0.104736,-3.417968,-29.96826,-21.85058,walking,,,
-0.296753,-0.963257,0.108521,-6.53076,-33.44727,-22.64404,walking,,,
-0.302612,-0.970825,0.096436,-4.394532,-46.26464,-25.573724,walking,,,
-0.297119,-0.98169,0.093262,-4.028321,-55.35888,-23.98681,walking,,,
-0.309448,-1.044434,0.077393,-7.446288,-61.95068,-14.648436,walking,,,
-0.293335,-1.04834,0.078735,-11.41357,-59.26512,-8.97217,walking,,,
-0.265381,-1.016846,0.074097,-15.07568,-48.40087,-3.051757,walking,,,
-0.225342,-0.99939,0.068481,-16.357424,-43.88427,-5.249022,walking,,,
-0.201904,-0.957764,0.051636,-34.1797,-53.16161,-2.990722,walking,,,
-0.244385,-0.876587,0.022461,-18.55469,-37.35352,-11.535644,walking,,,
-0.248901,-0.948608,0.006714,-15.99121,-34.48487,-4.638672,walking,,,
-0.226563,-0.968506,-0.005859,-12.512204,-24.47509,-6.896972,walking,,,
-0.223145,-0.959717,-0.023071,-6.469726,-34.85108,-2.136231,walking,,,
-0.240967,-0.934082,-0.019043,-6.16455,-37.10938,0.732422,walking,,,
-0.251953,-0.910278,-0.018799,-5.554198,-34.97315,-1.586914,walking,,,
-0.279907,-0.931763,-0.002319,-4.699708,-37.17042,-8.056642,walking,,,
-0.27417,-0.936279,0,-0.305176,-35.7666,-12.81738,walking,,,
-0.306274,-0.938965,0.001343,3.173828,-23.92578,-10.19287,walking,,,
-0.318359,-0.934082,0.004639,6.713866,-14.404296,-13.488768,walking,,,
-0.313477,-0.931885,0.010376,10.19287,6.103514,-16.479492,walking,,,
-0.305664,-0.939453,0.018677,8.97217,10.0708,-16.05225,walking,,,
-0.290283,-0.964722,0.034302,-1.281738,4.577638,-7.751464,walking,,,
-0.312866,-0.960205,0.036865,-0.12207,1.953124,-4.760742,walking,,,
-0.322632,-1.022339,0.050415,-2.868652,0.915527,0.671386,walking,,,
-0.315552,-1.022217,0.049072,-2.746581,4.211426,7.873534,walking,,,
-0.318359,-1.002198,0.042358,0.793457,6.53076,12.390136,walking,,,
-0.276733,-0.971314,0.012207,-5.004884,2.868652,27.03857,walking,,,
-0.300049,-0.993286,0.00354,-1.586914,13.06152,35.5835,walking,,,
-0.292603,-1.014648,-0.006714,-2.075196,17.63916,43.45702,walking,,,
-0.290649,-1.064331,0.000854,2.258301,31.55517,54.8706,walking,,,
-0.274658,-1.126465,0.027222,-1.342773,39.85596,61.15722,walking,,,
-0.24231,-0.963745,0.011719,2.990722,47.11913,62.37792,walking,,,
-0.241211,-0.92981,0.000732,6.958006,43.27392,61.15722,walking,,,
-0.256836,-0.974365,-0.018188,0.488281,42.84667,53.03954,walking,,,
-0.224731,-1.009156,-0.009033,-5.432128,41.74804,50.78124,walking,,,
-0.187134,-1.049072,0.040283,-32.89796,14.038084,39.7339,walking,,,
-0.190186,-1.013062,0.043213,-41.80908,-8.666994,32.53174,walking,,,
-0.223022,-0.91333,0.015381,-42.35839,-44.92186,15.19775,walking,,,
-0.247681,-0.893433,0.012329,-36.74317,-47.79052,5.981444,walking,,,
-0.271606,-0.908203,0.028809,-29.72412,-44.37255,-16.90674,walking,,,
-0.268555,-0.919312,0.040527,-28.01513,-45.77636,-29.90722,walking,,,
-0.279541,-0.969604,0.052856,-26.9165,-65.6128,-48.4619,walking,,,
-0.307251,-0.97998,0.064331,-27.89306,-75.80568,-50.96434,walking,,,
-0.32251,-0.981568,0.079102,-29.84619,-91.49168,-44.61669,walking,,,
-0.339722,-0.991211,0.084961,-31.86035,-99.36522,-41.19872,walking,,,
-0.365845,-0.990112,0.102539,-38.33008,-104.49216,-38.20802,walking,,,
-0.374756,-0.98523,0.112183,-40.83251,-103.02732,-38.20802,walking,,,
-0.373047,-0.960327,0.12561,-44.12841,-101.4404,-38.8794,walking,,,
-0.369385,-0.938843,0.12439,-43.45702,-101.86766,-36.49903,walking,,,
-0.376831,-0.983765,0.132446,-39.0625,-96.3745,-29.66308,walking,,,
-0.366089,-1.001221,0.139526,-38.45216,-92.5903,-23.49853,walking,,,
-0.339722,-0.943848,0.12146,-30.15136,-90.94236,-9.09424,walking,,,
-0.339111,-0.91211,0.104004,-22.583,-89.1113,-4.882814,walking,,,
-0.344116,-0.913208,0.081665,-8.422854,-72.5708,-5.554198,walking,,,
-0.339966,-0.917725,0.075684,-6.225584,-66.71144,-6.40869,walking,,,
-0.321655,-0.905274,0.051147,-1.098633,-54.62646,-10.31494,walking,,,
-0.32544,-0.942871,0.036987,1.708984,-53.833,-13.549804,walking,,,
-0.228882,-0.97644,-0.01355,2.929687,-58.41064,-15.380856,walking,,,
-0.226929,-0.978882,-0.041016,2.624511,-65.91798,-14.526364,walking,,,
-0.251709,-0.998413,-0.062988,0.305176,-75.8667,-16.723632,walking,,,
-0.268311,-0.962646,-0.096191,-17.45606,-87.95164,-24.71923,walking,,,
-0.280274,-0.981934,-0.114746,-3.417968,-69.70216,-19.53125,walking,,,
-0.237793,-1.005494,-0.088257,-16.113284,-82.8247,-2.685546,walking,,,
-0.238647,-0.96936,-0.062378,-23.193352,-86.79196,-6.103514,walking,,,
-0.269898,-0.9646,-0.010254,-24.841304,-83.74022,0.244141,walking,,,
-0.276733,-0.956665,0.003418,-23.681636,-78.7964,2.563476,walking,,,
-0.277344,-0.963379,0.042847,-19.40918,-68.11524,3.967285,walking,,,
-0.268555,-0.956543,0.053345,-18.249516,-66.2842,3.173828,walking,,,
-0.260376,-0.948853,0.05896,-13.122556,-65.00244,1.89209,walking,,,
-0.260132,-0.928345,0.054199,-10.253904,-62.25585,-1.098633,walking,,,
-0.236328,-0.950806,0.059204,-7.385252,-56.21337,-10.55908,walking,,,
-0.231201,-0.933716,0.064941,-7.93457,-54.32128,-14.770504,walking,,,
-0.230713,-1.04541,0.075073,-8.239746,-51.26952,-20.26367,walking,,,
-0.227295,-1.010376,0.072266,-8.72803,-55.66406,-23.98681,walking,,,
-0.198975,-0.975952,0.019897,-0.366211,-61.88964,-18.005376,walking,,,
-0.25415,-0.962402,-0.003662,3.540038,-55.2368,-18.98194,walking,,,
-0.20459,-0.954834,-0.026367,7.995604,-27.28271,-24.71923,walking,,,
-0.187744,-0.96814,-0.020264,5.432128,-33.99659,-23.803708,walking,,,
-0.234619,-0.981568,-0.00293,2.502442,-40.4663,-15.19775,walking,,,
-0.26001,-0.985474,0.000122,2.258301,-36.25489,-11.2915,walking,,,
-0.26355,-0.994751,0.018188,1.098633,-38.81836,-1.159668,walking,,,
-0.251099,-0.997437,0.025146,1.708984,-42.17528,5.310058,walking,,,
-0.297974,-1.009888,0.032104,-3.662109,-37.53662,10.0708,walking,,,
-0.272949,-0.977417,0.01123,-4.577638,-33.56934,10.0708,walking,,,
-0.287598,-0.956299,-0.002197,-2.075196,-28.68652,8.72803,walking,,,
-0.301392,-0.95166,-0.02832,3.234863,-15.31982,10.31494,walking,,,
-0.287232,-0.970215,-0.040771,0.488281,-5.493162,13.671872,walking,,,
-0.278076,-0.947266,-0.016968,-1.281738,8.72803,22.03369,walking,,,
-0.308716,-0.943237,-0.004517,1.342773,18.06641,29.90722,walking,,,
-0.309448,-1.088379,0.031006,5.615234,50.7202,44.43358,walking,,,
-0.290039,-1.196289,0.078613,0.793457,56.45751,47.79052,walking,,,
-0.223145,-1.161866,0.092163,-11.2915,43.09081,57.25096,walking,,,
-0.226074,-0.946167,0.034912,-1.89209,15.136716,74.21876,walking,,,
-0.244141,-0.941772,0.029053,5.676268,11.41357,73.85254,walking,,,
-0.270264,-0.995239,0.052856,5.615234,29.357908,63.47656,walking,,,
-0.248535,-1.006836,0.084351,-3.662109,28.32031,57.80028,walking,,,
-0.208374,-0.940186,0.081543,-14.22119,6.347656,42.96874,walking,,,
-0.218384,-0.903931,0.069458,-13.488768,-5.187988,35.27832,walking,,,
-0.285156,-0.869385,0.052612,-3.906249,-20.50781,16.05225,walking,,,
-0.324829,-0.891358,0.061768,2.929687,-8.48389,5.737304,walking,,,
-0.3396,-0.91626,0.052979,5.126952,-10.742184,-5.737304,walking,,,
-0.34314,-0.906128,0.034546,5.249022,-33.81348,-17.39502,walking,,,
-0.378296,-0.895264,0.022339,9.58252,-39.61182,-28.991692,walking,,,
-0.378906,-0.883179,0.032349,6.225584,-47.66844,-41.44286,walking,,,
-0.385132,-0.932251,0.038208,1.647949,-50.04882,-39.55078,walking,,,
-0.395874,-0.949097,0.068115,-13.732908,-51.08642,-37.10938,walking,,,
-0.389771,-0.952759,0.075928,-20.38574,-51.26952,-34.48487,walking,,,
-0.39624,-0.95044,0.08728,-30.3955,-51.02538,-30.883784,walking,,,
-0.403809,-0.973145,0.086914,-32.77588,-46.0205,-31.79931,walking,,,
-0.377686,-0.948608,0.111694,-37.35352,-38.45216,-32.40968,walking,,,
-0.381226,-0.950318,0.102539,-32.47071,-32.1045,-32.04346,walking,,,
-0.34436,-0.935181,0.097656,-21.72851,-22.70507,-27.465816,walking,,,
-0.319458,-0.91565,0.085938,-16.05225,-20.26367,-21.3623,walking,,,
-0.277832,-1.001954,0.086914,-10.31494,-19.89746,-11.474608,walking,,,
-0.224365,-1.029908,0.100464,-13.854978,-28.68652,-2.746581,walking,,,
-0.192749,-0.997559,0.097778,-19.28711,-59.99755,11.41357,walking,,,
-0.195801,-0.932129,0.076416,-16.601568,-65.49074,15.19775,walking,,,
-0.230591,-0.859986,0.026001,-0.793457,-40.77148,12.268064,walking,,,
-0.224731,-0.876099,0.009399,5.493162,-22.46093,6.835936,walking,,,
-0.195557,-1.0094,0.016602,9.887696,-17.21192,-3.906249,walking,,,
-0.213623,-1.036621,0.02356,7.080076,-22.3999,-7.202148,walking,,,
-0.228027,-1.085572,0.040405,3.601074,-25.81787,19.34815,walking,,,
-0.277954,-0.996338,-0.037842,6.469726,-27.343748,-19.77539,walking,,,
-0.228882,-0.953858,-0.042603,4.333496,-33.26416,-6.53076,walking,,,
-0.264648,-0.975342,-0.02771,4.333496,-23.25439,-11.96289,walking,,,
-0.301025,-0.941528,-0.023438,3.601074,-22.76611,-18.005376,walking,,,
-0.318359,-0.936768,-0.002808,4.455568,0.061035,-21.667476,walking,,,
-0.342774,-0.942993,0.008667,3.906249,12.145992,-20.935052,walking,,,
-0.318115,-0.918335,0.023682,4.394532,20.26367,-20.87402,walking,,,
-0.320679,-0.932129,0.030396,5.371092,22.583,-18.79883,walking,,,
-0.313721,-0.980469,0.069702,-2.380371,16.29639,-7.995604,walking,,,
-0.299805,-0.973877,0.082153,-3.662109,15.19775,-2.01416,walking,,,
-0.277832,-1.021728,0.098511,-18.06641,3.723144,12.634276,walking,,,
-0.298096,-0.990845,0.084839,-8.544924,11.596676,13.366696,walking,,,
-0.32019,-0.949463,0.067627,-1.037598,13.610836,12.93945,walking,,,
-0.318359,-1.036011,0.078613,3.479003,37.8418,7.690428,walking,,,
-0.326416,-1.046997,0.077759,9.46045,43.27392,6.958006,walking,,,
-0.314697,-1.118286,0.091187,6.835936,44.18944,8.117676,walking,,,
-0.276001,-0.90271,0.035767,5.615234,43.64012,30.82275,walking,,,
-0.323486,-0.770142,0.017578,7.385252,53.77196,28.80859,walking,,,
-0.291748,-0.954712,0.018677,25.75683,80.7495,31.249992,walking,,,
-0.301514,-1.082154,0.038452,21.545408,88.3789,32.40968,walking,,,
-0.193481,-1.13855,0.082153,1.953124,68.96974,53.22264,walking,,,
-0.202515,-1.085694,0.065796,-5.554198,47.30224,68.60354,walking,,,
-0.217529,-1.00769,0.047974,-9.643556,21.60644,89.7827,walking,,,
-0.240845,-0.994019,0.046021,-9.277344,25.02441,89.7827,walking,,,
-0.242065,-1.002076,0.045532,-11.16943,30.09033,80.07814,walking,,,
-0.197388,-0.946289,0.057373,-19.16504,23.193352,52.9785,walking,,,
-0.176025,-0.888672,0.056152,-20.26367,4.699708,34.72901,walking,,,
-0.203125,-0.798706,0.034668,-15.502928,-38.02491,-2.563476,walking,,,
-0.23645,-0.790772,0.024658,-11.04736,-47.36327,-22.82714,walking,,,
-0.256958,-0.862549,0.04248,-9.521484,-55.11474,-57.98339,walking,,,
-0.270508,-0.907104,0.05957,-11.16943,-66.77246,-75.25636,walking,,,
-0.336914,-1.021606,0.093628,-20.3247,-83.49606,-98.02244,walking,,,
-0.362915,-1.044434,0.104126,-23.315424,-84.71678,-100.2197,walking,,,
-0.396851,-1.101196,0.095703,-21.91162,-81.17674,-91.06444,walking,,,
-0.404053,-1.21814,0.145752,-26.55029,-77.88086,-82.76366,walking,,,
-0.386719,-1.103516,0.144775,-24.53613,-84.5947,-44.55566,walking,,,
-0.378662,-1.055298,0.123047,-18.249516,-80.7495,-28.80859,walking,,,
-0.405762,-0.983643,0.090698,4.272462,-50.23192,-9.277344,walking,,,
-0.376465,-0.973755,0.084351,6.225584,-27.83203,-5.065916,walking,,,
-0.284302,-0.911743,0.091431,-0.244141,-11.840818,5.676268,walking,,,
-0.231812,-0.84729,0.074951,-4.760742,-23.6206,12.08496,walking,,,
-0.228272,-0.941406,0.046387,-2.807617,-49.56054,33.26416,walking,,,
-0.273682,-0.872803,0.002686,-9.033204,-58.59374,1.464844,walking,,,
-0.312378,-0.966431,0.005615,3.234863,-40.40526,20.69091,walking,,,
-0.285645,-1.020996,0.030884,8.117676,-41.5039,34.85108,walking,,,
-0.227539,-0.986328,0.015503,15.747068,-47.85156,29.357908,walking,,,
-0.284058,-0.870484,-0.071655,11.535644,-86.60886,12.023924,walking,,,
-0.19104,-0.932617,-0.174805,3.967285,-98.32762,5.004884,walking,,,
-0.451294,-0.935547,-0.137207,-11.41357,-112.12156,-17.76123,walking,,,
-0.488525,-0.953247,-0.035034,-11.779784,-39.7339,-14.22119,walking,,,
-0.345947,-0.941528,0.0271,-1.708984,68.11524,-10.742184,walking,,,
-0.300903,-0.918823,0.035156,-1.586914,75.5005,-11.657712,walking,,,
-0.268433,-0.904053,0.050781,0.732422,58.04442,-16.96778,walking,,,
-0.284912,-0.920288,0.051025,1.525878,42.9077,-24.47509,walking,,,
-0.29834,-0.945679,0.049438,3.417968,26.42822,-29.602044,walking,,,
-0.306519,-0.981812,0.055298,3.967285,22.70507,-26.9165,walking,,,
-0.300781,-0.990112,0.068359,5.432128,20.019532,-13.732908,walking,,,
-0.356567,-0.964966,0.030762,6.53076,17.45606,-23.37646,walking,,,
-0.335816,-1.128052,0.066284,5.310058,29.479976,-7.93457,walking,,,
-0.347534,-1.05249,0.043335,9.521484,39.67286,-3.784179,walking,,,
-0.316772,-1.08313,0.047729,-6.591796,35.27832,19.53125,walking,,,
-0.265015,-1.012452,0.016235,1.403808,55.54198,20.81298,walking,,,
-0.321167,-0.908081,-0.004272,5.493162,68.42042,32.04346,walking,,,
-0.31189,-0.912964,0.011719,10.0708,86.1206,35.5835,walking,,,
-0.255005,-0.961914,0.048706,7.995604,112.91502,31.494136,walking,,,
-0.229126,-0.995606,0.077026,-7.873534,108.82566,36.8042,walking,,,
-0.213013,-1.018555,0.124878,-27.28271,94.42136,40.16112,walking,,,
-0.205444,-1.015137,0.143311,-38.75733,78.18604,40.77148,walking,,,
-0.221069,-1.008545,0.154785,-43.70116,46.75292,34.60694,walking,,,
-0.227417,-0.962036,0.142822,-36.92628,34.79004,31.67724,walking,,,
-0.270874,-0.93103,0.125977,-10.620116,33.26416,21.301268,walking,,,
-0.277588,-0.917114,0.123169,1.89209,41.01562,14.160152,walking,,,
-0.265015,-0.906616,0.120972,21.85058,53.34472,2.258301,walking,,,
-0.252808,-0.887818,0.107422,31.249992,51.33056,-3.601074,walking,,,
-0.25415,-0.897217,0.091675,41.38182,46.99706,-8.422854,walking,,,
-0.283936,-0.970825,0.072998,52.55126,36.13282,-16.235352,walking,,,
-0.284058,-0.982178,0.072266,52.12402,36.6211,-14.526364,walking,,,
-0.254761,-0.959961,0.059692,56.33544,33.69141,-4.638672,walking,,,
-0.296265,-0.974732,0.033447,55.0537,33.69141,-4.333496,walking,,,
-0.269043,-0.981934,-0.016357,52.6123,22.33886,-9.82666,walking,,,
-0.266602,-0.999512,-0.047974,46.26464,13.122556,-15.258788,walking,,,
-0.313232,-1.074219,-0.044189,28.869624,1.342773,-24.78027,walking,,,
-0.304321,-1.026734,-0.034424,15.258788,-1.525878,-25.329584,walking,,,
